temperature,vibration,rpm,current,voltage,bearing_temperature,torque,lubrication_level,status
66.36,6.2,1378.5,11.46,406.49,87.53,20.73,21.54,Lubrication Failure
94.15,2.08,1482.79,11.25,416.05,87.47,22.85,83.81,Overheating
70.38,3.98,1414.12,11.07,420.71,67.11,21.83,69.95,Early Warning
71.8,6.23,1429.9,11.61,413.79,87.51,21.25,31.85,Lubrication Failure
94.93,2.74,1469.26,10.04,414.71,88.99,22.36,76.83,Overheating
70.97,3.4,1488.45,17.78,394.86,65.14,20.03,85.42,Electrical Fault
70.14,4.22,1559.0,10.19,414.13,68.64,26.48,79.69,Motor Misalignment
61.07,1.47,1523.94,10.05,409.81,54.85,25.56,87.92,Healthy
71.0,7.37,1376.78,11.75,416.85,94.41,29.29,57.43,Bearing Failure
67.23,5.24,1413.84,11.15,410.75,84.2,24.2,52.96,Bearing Failure
73.45,3.08,1461.82,10.77,414.63,66.67,19.94,72.27,Early Warning
81.66,9.06,1372.47,11.64,414.89,90.96,24.49,59.83,Bearing Failure
71.95,5.47,1346.11,10.67,419.91,64.36,35.27,79.45,Motor Misalignment
68.24,10.01,1441.18,11.8,413.25,83.6,24.72,24.64,Lubrication Failure
66.75,1.69,1387.11,18.1,406.63,57.72,19.36,76.65,Electrical Fault
95.1,2.22,1470.98,10.7,411.24,83.77,24.6,82.71,Overheating
67.09,7.26,1337.92,12.59,412.57,96.85,20.33,57.46,Bearing Failure
76.97,7.11,1438.8,11.0,418.45,80.61,22.16,28.78,Lubrication Failure
67.43,9.8,1348.43,11.85,413.79,94.17,26.27,55.41,Bearing Failure
74.1,4.09,1457.37,11.52,414.86,77.23,22.24,71.19,Early Warning
67.2,6.04,1461.63,10.98,417.4,69.65,36.73,75.98,Motor Misalignment
65.74,1.72,1524.78,10.02,416.25,55.21,26.7,82.94,Healthy
72.04,4.17,1483.9,11.13,415.13,72.3,28.19,72.18,Early Warning
95.16,2.15,1497.07,10.73,413.3,92.48,24.45,78.28,Overheating
71.5,5.69,1370.39,11.47,415.6,64.19,38.03,71.69,Motor Misalignment
57.17,2.28,1512.49,11.06,413.65,55.38,23.68,85.43,Healthy
72.49,5.77,1490.11,10.89,414.45,75.4,20.09,27.25,Lubrication Failure
71.35,3.05,1468.25,15.47,386.7,57.88,25.98,81.25,Electrical Fault
58.23,8.8,1434.48,11.0,410.87,87.9,26.61,55.5,Bearing Failure
66.8,2.48,1441.41,19.79,401.0,58.18,23.55,82.77,Electrical Fault
77.64,4.37,1422.49,10.08,414.5,69.01,23.61,71.67,Early Warning
77.55,3.79,1456.5,10.6,413.88,65.48,28.69,65.79,Early Warning
77.16,3.28,1420.76,10.98,410.72,66.84,17.62,65.35,Early Warning
60.82,1.63,1513.96,10.06,415.0,59.42,20.1,80.75,Healthy
70.19,3.21,1407.35,16.42,393.16,58.42,15.38,78.8,Electrical Fault
59.71,2.14,1454.39,9.25,412.23,59.38,25.57,87.3,Healthy
54.43,2.18,1512.48,10.45,416.67,54.52,22.87,84.58,Healthy
67.68,3.04,1494.28,17.63,396.53,66.42,21.73,80.4,Electrical Fault
70.21,7.45,1349.85,10.55,410.04,88.42,22.09,53.65,Bearing Failure
60.3,2.08,1535.95,10.26,413.88,52.32,25.02,84.1,Healthy
56.45,1.31,1539.85,9.68,414.59,53.81,26.1,90.32,Healthy
74.21,6.5,1417.54,10.28,409.74,87.26,21.9,32.39,Lubrication Failure
67.55,6.82,1329.43,10.8,409.74,63.96,25.69,82.61,Motor Misalignment
81.35,5.81,1446.54,10.22,410.75,81.25,27.1,23.55,Lubrication Failure
73.73,3.29,1409.7,10.42,413.18,70.92,19.72,72.28,Early Warning
64.23,2.44,1447.75,16.46,404.48,54.74,12.83,80.22,Electrical Fault
97.24,2.73,1478.77,10.4,416.62,96.89,24.23,80.12,Overheating
74.07,3.53,1402.78,10.31,413.55,67.73,19.64,72.9,Early Warning
98.59,2.51,1454.39,11.5,419.58,89.89,29.0,77.25,Overheating
69.54,3.65,1393.69,10.19,413.58,66.66,23.98,70.42,Early Warning
68.79,2.86,1455.57,15.1,410.65,64.62,18.41,81.22,Electrical Fault
73.42,9.0,1401.79,12.7,418.26,92.52,21.37,49.04,Bearing Failure
76.07,3.57,1437.82,10.97,412.73,68.9,24.42,68.07,Early Warning
60.82,2.15,1460.41,8.72,413.8,50.86,24.53,85.62,Healthy
62.67,2.43,1481.6,18.19,391.18,63.87,19.41,84.96,Electrical Fault
73.84,3.45,1409.72,10.07,414.56,72.89,18.62,71.11,Early Warning
75.95,6.8,1453.95,10.25,411.42,76.51,17.68,37.63,Lubrication Failure
93.63,2.16,1471.2,11.3,416.16,86.91,24.38,79.89,Overheating
65.42,1.74,1544.83,14.64,388.55,57.56,18.63,84.1,Electrical Fault
77.28,2.93,1446.13,11.35,407.65,72.05,18.98,69.65,Early Warning
57.86,1.4,1516.72,10.17,422.15,56.26,25.78,84.5,Healthy
94.53,2.35,1489.81,10.49,413.72,92.97,27.86,83.9,Overheating
69.71,2.31,1468.66,15.15,389.06,54.8,20.44,82.43,Electrical Fault
69.17,7.73,1359.51,11.68,412.22,62.51,38.84,78.01,Motor Misalignment
67.38,6.78,1400.43,11.42,410.34,63.25,27.02,82.34,Motor Misalignment
69.13,9.23,1366.27,11.35,414.62,86.65,30.83,56.24,Bearing Failure
73.35,3.59,1455.1,10.98,414.24,72.6,23.93,61.17,Early Warning
62.2,6.79,1363.4,12.01,412.19,64.58,30.45,75.2,Motor Misalignment
73.37,2.78,1405.34,11.22,412.73,72.07,24.26,72.9,Early Warning
75.68,2.86,1413.82,10.59,412.46,75.95,21.2,67.07,Early Warning
66.49,7.89,1385.87,11.53,418.33,83.84,15.85,25.26,Lubrication Failure
64.4,2.54,1456.77,16.08,394.88,63.05,17.84,80.96,Electrical Fault
66.21,7.63,1436.75,10.58,410.67,82.93,25.24,51.54,Bearing Failure
91.45,1.32,1501.83,10.67,416.72,91.56,27.21,78.63,Overheating
77.33,8.57,1386.53,12.86,416.99,93.92,21.5,52.0,Bearing Failure
97.0,2.0,1524.57,11.98,411.55,89.35,24.5,79.41,Overheating
77.37,5.5,1426.09,10.95,417.53,79.87,20.86,36.7,Lubrication Failure
75.87,7.06,1476.02,11.78,419.44,86.05,20.23,37.67,Lubrication Failure
65.99,9.36,1392.01,11.93,408.94,95.73,25.7,54.59,Bearing Failure
67.96,2.15,1450.27,16.86,394.02,60.0,17.17,83.52,Electrical Fault
68.6,8.18,1395.97,11.8,411.6,93.7,24.79,54.05,Bearing Failure
74.27,9.03,1440.92,12.19,413.24,77.41,26.48,50.53,Bearing Failure
68.66,8.69,1447.86,12.56,413.87,88.59,19.68,62.93,Bearing Failure
73.96,8.96,1368.39,12.4,415.23,88.13,22.94,56.87,Bearing Failure
63.95,10.59,1402.51,10.8,413.73,82.73,22.15,47.74,Bearing Failure
96.33,1.99,1473.02,11.61,410.72,86.22,27.2,78.68,Overheating
67.46,2.39,1459.19,16.91,396.74,64.51,18.36,82.71,Electrical Fault
93.54,2.58,1459.67,11.08,414.74,89.0,26.54,75.97,Overheating
66.78,6.13,1343.22,11.52,417.19,66.84,28.88,73.8,Motor Misalignment
75.0,3.52,1493.97,10.1,412.16,73.86,23.27,69.49,Early Warning
73.66,3.32,1390.16,10.99,415.7,70.17,27.27,71.74,Early Warning
66.1,5.53,1368.32,10.7,417.64,63.89,33.52,80.15,Motor Misalignment
64.22,5.96,1274.12,9.32,419.92,62.18,27.76,72.41,Motor Misalignment
63.06,2.15,1520.92,9.77,414.5,57.25,25.78,83.82,Healthy
93.09,2.5,1464.25,10.7,414.29,84.93,26.66,79.06,Overheating
71.3,8.64,1458.93,10.45,410.6,90.07,23.79,48.42,Bearing Failure
92.25,2.59,1473.57,10.98,413.83,91.8,23.7,81.69,Overheating
65.46,7.49,1408.13,11.31,420.49,90.97,19.54,47.32,Bearing Failure
69.68,5.9,1451.39,10.58,409.93,79.45,19.33,26.98,Lubrication Failure
73.5,3.46,1409.53,11.79,414.48,75.38,23.52,68.35,Early Warning
67.92,9.17,1315.85,11.24,410.34,89.5,19.9,65.35,Bearing Failure
95.86,2.31,1496.68,12.2,411.67,87.69,29.22,82.82,Overheating
74.35,3.92,1384.28,10.82,411.46,74.74,25.3,66.47,Early Warning
94.19,2.77,1514.79,11.09,412.2,95.22,21.95,81.33,Overheating
70.61,5.14,1437.62,10.84,419.17,82.34,14.36,20.94,Lubrication Failure
77.57,3.27,1482.71,10.73,417.23,74.43,21.24,71.75,Early Warning
75.39,7.47,1410.09,11.65,412.31,87.17,21.94,64.36,Bearing Failure
57.61,1.49,1511.68,10.3,412.29,54.22,21.28,83.52,Healthy
68.3,2.05,1520.99,10.42,419.44,54.43,20.89,84.43,Healthy
73.38,3.04,1439.78,10.78,417.65,69.03,23.84,77.43,Early Warning
89.22,1.83,1514.43,11.29,412.16,89.46,25.48,82.4,Overheating
69.34,5.3,1338.21,11.46,415.01,59.32,28.89,78.17,Motor Misalignment
70.33,6.08,1434.26,11.1,418.48,84.3,23.02,29.57,Lubrication Failure
85.03,2.71,1490.97,10.99,416.08,97.71,28.83,82.89,Overheating
71.25,3.05,1471.87,11.87,411.14,72.01,24.57,69.64,Early Warning
74.19,3.61,1424.6,10.1,415.81,63.48,22.34,69.84,Early Warning
73.65,3.46,1473.85,16.15,379.78,56.25,20.63,78.46,Electrical Fault
63.83,2.48,1454.08,17.16,401.74,58.2,15.24,83.21,Electrical Fault
69.1,2.74,1471.31,18.72,389.19,58.5,25.08,81.54,Electrical Fault
65.76,5.91,1386.4,9.77,410.92,86.69,21.91,28.9,Lubrication Failure
61.98,1.68,1502.27,10.37,413.61,57.99,23.01,85.88,Healthy
68.13,5.76,1244.4,10.58,414.48,68.63,34.2,76.64,Motor Misalignment
77.96,3.56,1443.63,11.1,407.92,71.18,24.48,72.68,Early Warning
75.4,3.84,1462.59,11.08,412.34,74.59,22.57,71.17,Early Warning
68.17,5.21,1362.67,10.53,412.71,66.06,37.7,77.55,Motor Misalignment
69.35,5.41,1285.27,10.75,413.22,63.31,28.42,78.54,Motor Misalignment
66.98,6.39,1494.53,10.89,410.59,78.29,25.6,54.55,Bearing Failure
71.39,7.64,1380.75,11.73,411.72,80.65,23.88,59.18,Bearing Failure
74.07,4.84,1448.07,10.98,417.8,87.85,26.82,22.88,Lubrication Failure
74.38,8.34,1372.63,10.35,412.18,90.58,25.28,48.0,Bearing Failure
68.9,3.49,1449.34,10.86,414.58,70.67,22.38,64.19,Early Warning
58.15,1.49,1468.73,10.11,415.7,60.1,23.66,85.89,Healthy
79.56,6.19,1467.17,11.62,418.63,82.1,23.19,28.15,Lubrication Failure
69.56,5.65,1441.84,12.01,415.12,81.58,21.94,35.69,Lubrication Failure
96.37,2.37,1494.28,11.18,411.1,93.27,27.32,84.29,Overheating
96.3,1.44,1437.92,11.06,410.46,90.55,26.39,78.53,Overheating
66.75,5.9,1460.12,10.7,412.62,66.89,27.23,75.84,Motor Misalignment
61.49,1.84,1507.86,9.57,417.57,51.66,26.67,88.56,Healthy
70.97,5.99,1409.77,10.17,417.99,76.6,16.15,23.13,Lubrication Failure
79.39,8.05,1358.71,11.03,418.11,85.67,27.03,31.86,Lubrication Failure
72.68,3.06,1457.02,10.69,412.19,72.63,22.37,64.1,Early Warning
101.65,1.77,1476.09,10.49,408.91,87.36,29.75,79.48,Overheating
70.43,7.52,1337.72,11.91,410.72,68.54,26.9,75.95,Motor Misalignment
64.91,5.67,1391.7,10.84,416.24,61.89,30.63,79.8,Motor Misalignment
74.59,5.74,1375.8,11.49,413.7,78.81,24.51,28.02,Lubrication Failure
69.95,2.91,1430.7,14.81,390.32,62.33,17.23,76.2,Electrical Fault
99.06,2.34,1478.98,10.94,413.4,92.6,26.28,77.81,Overheating
94.57,2.76,1512.87,10.59,416.45,88.09,27.37,82.42,Overheating
97.42,2.5,1466.13,12.01,413.67,89.02,28.7,78.11,Overheating
66.68,3.49,1436.17,10.39,412.53,61.82,32.85,76.37,Motor Misalignment
100.38,1.96,1461.41,10.46,416.49,86.28,27.64,81.64,Overheating
93.46,1.91,1468.3,10.33,415.87,91.15,27.22,78.76,Overheating
70.5,6.03,1415.49,10.21,419.04,85.8,20.84,21.2,Lubrication Failure
77.26,8.53,1394.22,10.91,418.85,87.25,19.0,67.29,Bearing Failure
72.29,10.89,1384.5,11.51,415.16,86.48,25.41,40.26,Bearing Failure
67.97,6.25,1443.27,11.85,415.26,60.47,28.4,77.92,Motor Misalignment
72.95,8.8,1385.21,11.15,410.25,85.22,19.11,61.79,Bearing Failure
88.83,2.01,1513.7,10.1,412.98,87.63,30.01,78.39,Overheating
63.29,1.97,1473.82,10.31,408.59,54.33,27.28,85.06,Healthy
72.41,5.82,1447.28,10.49,411.1,80.53,21.9,19.67,Lubrication Failure
70.05,4.55,1413.1,10.65,412.16,85.77,22.24,21.59,Lubrication Failure
70.32,7.93,1466.54,11.47,408.3,94.16,23.66,60.58,Bearing Failure
70.13,6.08,1446.06,10.46,420.72,86.15,20.93,28.83,Lubrication Failure
70.61,6.8,1320.43,10.16,410.69,67.19,39.96,80.3,Motor Misalignment
70.21,2.35,1514.09,17.4,404.1,52.57,21.03,87.32,Electrical Fault
89.74,2.05,1528.03,10.96,414.85,94.51,23.54,77.48,Overheating
69.06,7.03,1374.59,11.35,413.04,88.12,27.11,48.56,Bearing Failure
64.38,5.07,1391.39,12.05,415.3,62.56,25.38,80.96,Motor Misalignment
70.88,5.85,1433.96,12.21,409.94,72.22,34.68,85.87,Motor Misalignment
70.14,6.68,1337.58,11.89,416.4,71.82,23.15,20.07,Lubrication Failure
69.1,2.11,1454.18,16.25,383.71,61.84,21.97,84.44,Electrical Fault
71.7,5.29,1423.03,11.4,410.0,76.71,20.01,29.04,Lubrication Failure
70.27,8.7,1294.44,10.67,412.87,85.51,23.4,55.6,Bearing Failure
71.53,8.03,1436.5,11.94,416.61,91.55,22.36,46.55,Bearing Failure
95.9,2.13,1492.03,11.23,417.98,82.45,25.53,81.02,Overheating
96.65,2.02,1496.31,11.64,417.31,85.53,28.77,84.4,Overheating
74.34,6.13,1407.56,11.3,416.7,87.98,18.49,35.31,Lubrication Failure
71.16,8.63,1416.95,10.82,413.87,85.0,25.14,43.45,Bearing Failure
71.53,5.24,1484.14,10.53,412.45,78.15,25.31,37.17,Lubrication Failure
75.99,5.37,1375.48,10.53,412.17,85.06,23.14,32.86,Lubrication Failure
71.97,3.32,1415.94,11.4,408.08,65.98,22.23,72.05,Early Warning
63.38,1.99,1402.6,17.13,387.8,52.55,18.8,78.66,Electrical Fault
95.12,2.01,1493.64,10.88,412.75,90.18,22.84,79.77,Overheating
74.23,3.3,1436.13,10.51,412.47,66.65,27.08,71.63,Early Warning
71.29,3.39,1459.44,11.42,407.68,69.72,25.38,70.16,Early Warning
76.95,2.96,1431.22,10.94,410.14,67.09,28.52,67.07,Early Warning
74.3,3.37,1388.38,11.27,410.91,72.24,27.95,69.44,Early Warning
76.6,5.05,1433.6,10.29,412.62,76.88,20.41,29.0,Lubrication Failure
60.56,1.5,1469.28,9.43,414.87,57.6,26.8,86.89,Healthy
56.62,1.69,1484.94,9.55,414.02,59.28,28.67,83.99,Healthy
59.84,1.36,1532.33,10.09,412.28,52.9,21.22,81.7,Healthy
68.0,3.78,1344.59,10.6,413.93,72.16,25.09,79.22,Motor Misalignment
74.34,7.01,1414.6,10.91,417.24,82.71,17.2,20.94,Lubrication Failure
68.69,10.24,1371.16,11.8,416.21,91.89,26.05,62.09,Bearing Failure
72.79,4.05,1450.49,10.49,412.42,64.77,24.11,69.4,Early Warning
56.58,1.46,1508.96,10.03,416.65,54.44,25.56,85.47,Healthy
64.98,6.27,1375.57,11.61,410.95,84.2,20.27,26.88,Lubrication Failure
66.67,7.88,1434.0,10.88,413.01,95.19,23.45,49.6,Bearing Failure
76.67,3.71,1423.8,11.31,418.59,71.42,25.7,72.02,Early Warning
66.41,4.51,1385.68,10.52,411.29,65.88,30.22,81.63,Motor Misalignment
69.62,5.0,1459.48,10.01,411.66,65.12,26.51,77.07,Motor Misalignment
93.1,2.04,1465.17,10.45,415.2,96.79,27.87,79.03,Overheating
61.86,1.45,1500.65,10.07,413.59,56.31,23.44,86.53,Healthy
62.85,7.67,1404.06,13.26,415.45,85.59,23.08,59.6,Bearing Failure
84.35,3.66,1400.93,10.9,410.08,68.81,22.79,68.24,Early Warning
72.29,3.14,1438.4,10.13,415.48,67.11,22.59,69.36,Early Warning
75.69,3.14,1384.86,10.6,410.75,67.68,26.91,66.36,Early Warning
66.94,5.88,1385.85,12.28,417.15,62.98,24.15,76.81,Motor Misalignment
62.28,7.9,1543.44,10.23,413.72,86.79,28.51,49.44,Bearing Failure
72.72,9.92,1369.72,11.78,406.31,87.43,24.16,57.39,Bearing Failure
96.25,1.78,1454.59,11.01,416.8,85.4,28.23,79.73,Overheating
71.56,2.64,1396.83,10.52,412.28,66.37,24.56,69.26,Early Warning
62.23,1.96,1486.69,10.12,415.35,55.66,26.74,85.67,Healthy
64.44,1.95,1491.05,16.15,401.85,60.13,25.63,84.27,Electrical Fault
68.21,2.55,1430.73,17.93,400.16,63.14,17.96,79.8,Electrical Fault
64.79,9.93,1368.03,11.61,413.52,85.86,20.71,53.15,Bearing Failure
57.56,1.68,1487.76,9.93,418.2,55.47,24.68,81.89,Healthy
99.99,2.2,1535.85,11.45,411.3,90.28,25.69,79.25,Overheating
65.79,8.65,1333.19,11.5,414.11,95.31,23.74,50.92,Bearing Failure
93.4,1.47,1471.0,10.83,408.54,90.93,27.01,85.58,Overheating
57.7,1.57,1520.21,9.79,411.72,54.87,25.24,79.08,Healthy
70.29,2.97,1431.9,10.28,411.78,68.88,27.93,70.43,Early Warning
69.35,5.39,1396.89,11.33,416.68,62.67,30.76,78.56,Motor Misalignment
65.1,5.85,1262.01,10.53,417.16,65.67,33.84,74.12,Motor Misalignment
61.22,1.92,1476.93,10.08,418.07,57.33,24.81,83.6,Healthy
100.64,1.89,1476.61,10.97,417.28,90.42,26.27,75.04,Overheating
73.72,3.93,1472.71,11.03,409.41,69.11,19.68,70.23,Early Warning
68.37,2.37,1424.95,16.74,394.18,54.25,23.3,79.27,Electrical Fault
90.06,2.29,1502.64,11.01,422.29,86.32,26.89,83.87,Overheating
71.1,3.45,1430.0,10.28,413.45,69.71,27.55,76.04,Early Warning
80.39,4.14,1416.18,10.66,410.51,67.65,28.48,69.27,Early Warning
78.23,3.51,1442.56,10.25,406.55,73.76,24.23,70.62,Early Warning
56.01,1.4,1510.67,9.33,414.32,55.91,22.72,81.93,Healthy
74.01,3.47,1426.0,15.7,389.0,55.93,16.99,80.45,Electrical Fault
75.57,9.11,1410.27,12.13,411.08,90.35,26.53,58.5,Bearing Failure
74.39,2.93,1398.17,11.27,413.86,70.32,24.81,68.14,Early Warning
67.09,9.02,1407.55,11.71,412.08,86.93,21.95,53.76,Bearing Failure
69.44,5.5,1341.4,9.66,413.32,64.18,31.59,84.44,Motor Misalignment
97.35,2.28,1509.87,12.13,416.03,91.8,27.48,81.4,Overheating
68.29,2.34,1422.68,16.23,384.48,54.91,16.15,87.01,Electrical Fault
64.7,1.77,1478.8,17.02,395.9,63.73,19.39,82.84,Electrical Fault
67.24,2.69,1459.56,16.5,380.87,62.09,23.51,85.06,Electrical Fault
60.92,1.85,1494.76,11.22,418.92,52.84,24.45,84.36,Healthy
71.96,5.96,1429.99,11.04,414.66,83.63,27.25,16.17,Lubrication Failure
69.28,2.23,1557.07,16.86,390.28,63.5,23.72,79.68,Electrical Fault
61.18,2.52,1490.86,12.94,402.82,54.53,22.17,76.01,Electrical Fault
69.17,5.82,1442.21,10.49,415.7,61.52,29.11,77.66,Motor Misalignment
65.18,5.25,1334.15,10.97,416.15,64.92,29.98,76.46,Motor Misalignment
75.96,2.91,1459.99,10.99,413.84,69.56,23.25,67.4,Early Warning
71.85,2.58,1463.07,15.63,390.86,60.88,19.86,85.55,Electrical Fault
76.05,3.74,1424.33,11.94,414.27,71.59,29.28,68.65,Early Warning
71.81,6.71,1354.33,11.49,414.55,82.8,19.47,28.91,Lubrication Failure
68.92,5.76,1516.01,11.17,410.2,80.09,19.73,31.9,Lubrication Failure
73.37,4.04,1436.02,10.65,415.78,76.43,24.63,73.7,Early Warning
69.07,4.48,1370.8,11.17,410.79,62.71,29.27,81.55,Motor Misalignment
65.36,2.07,1486.43,10.26,415.77,53.45,26.52,86.17,Healthy
63.74,5.32,1364.52,10.99,419.09,64.14,26.19,78.16,Motor Misalignment
74.62,3.26,1384.3,11.64,412.27,67.8,20.61,72.31,Early Warning
73.43,4.74,1364.29,10.81,414.56,64.28,29.49,75.96,Motor Misalignment
90.97,2.4,1456.48,11.11,418.01,91.55,25.28,81.62,Overheating
55.95,1.71,1485.08,10.43,418.53,58.17,23.49,76.78,Healthy
72.58,2.57,1414.69,16.73,385.5,62.43,19.38,84.57,Electrical Fault
93.45,1.97,1456.33,11.67,411.68,89.88,23.11,80.09,Overheating
69.63,2.56,1401.25,16.15,397.99,66.61,16.73,84.37,Electrical Fault
79.74,3.36,1456.53,11.44,412.41,73.45,27.61,74.14,Early Warning
60.23,1.43,1513.45,10.07,422.78,59.37,26.42,85.75,Healthy
60.99,10.33,1383.33,11.68,409.32,81.64,20.86,58.21,Bearing Failure
66.6,2.94,1514.48,17.44,388.28,61.57,17.69,81.03,Electrical Fault
61.44,1.93,1513.31,9.95,413.73,54.76,21.63,80.66,Healthy
97.35,2.69,1455.36,11.77,413.87,96.37,26.01,73.86,Overheating
65.45,6.77,1397.58,11.47,418.33,82.72,21.86,29.51,Lubrication Failure
63.01,4.81,1356.92,11.07,419.39,67.06,24.43,89.6,Motor Misalignment
59.97,1.95,1491.62,11.11,410.3,58.78,27.74,82.44,Healthy
74.92,7.16,1372.92,11.37,419.9,89.32,11.64,40.89,Lubrication Failure
95.74,2.0,1490.68,11.19,422.03,94.28,27.03,81.73,Overheating
62.06,2.74,1419.05,15.61,390.98,61.53,18.01,82.1,Electrical Fault
103.02,2.02,1458.54,10.32,412.84,87.22,28.88,76.25,Overheating
70.02,7.66,1384.22,12.05,416.17,92.23,18.34,54.07,Bearing Failure
74.93,2.58,1516.09,16.74,391.06,67.69,18.24,80.04,Electrical Fault
71.38,5.85,1485.2,10.36,416.39,82.26,20.5,26.76,Lubrication Failure
68.71,9.59,1364.81,10.97,416.98,84.87,18.3,49.8,Bearing Failure
71.48,3.46,1445.28,10.06,413.51,69.71,20.11,69.0,Early Warning
94.83,2.19,1466.94,11.14,416.72,94.75,28.82,76.06,Overheating
71.47,5.58,1355.73,11.68,411.06,66.27,26.96,79.02,Motor Misalignment
67.22,8.7,1454.28,12.06,412.16,84.6,22.46,50.12,Bearing Failure
66.02,6.57,1347.16,10.5,413.01,63.26,26.49,81.67,Motor Misalignment
91.9,2.34,1444.78,11.47,417.15,89.35,24.45,73.07,Overheating
65.52,2.36,1469.29,14.57,381.23,58.07,18.66,82.4,Electrical Fault
64.5,8.4,1357.91,11.01,409.82,85.3,25.95,45.49,Bearing Failure
72.8,6.33,1366.07,11.0,414.89,63.88,32.74,79.47,Motor Misalignment
96.38,2.81,1465.25,11.47,414.49,93.93,25.57,78.95,Overheating
67.26,6.12,1228.81,10.35,412.61,68.52,22.77,77.9,Motor Misalignment
88.03,3.13,1481.58,11.12,413.91,86.69,25.39,80.27,Overheating
65.71,9.03,1349.08,11.92,415.69,92.6,20.39,59.61,Bearing Failure
74.21,3.19,1438.72,11.07,411.74,71.59,21.14,67.12,Early Warning
78.3,4.0,1451.23,11.44,413.65,71.67,23.05,70.35,Early Warning
75.21,8.51,1455.33,11.93,416.32,85.18,18.88,58.81,Bearing Failure
69.15,2.94,1427.2,12.81,393.11,59.08,16.53,77.48,Electrical Fault
69.83,6.27,1391.4,11.19,418.4,80.22,18.06,27.93,Lubrication Failure
65.5,6.72,1388.69,12.78,412.5,73.72,27.1,29.45,Lubrication Failure
66.51,4.56,1406.91,10.38,414.25,64.51,33.0,74.41,Motor Misalignment
98.21,2.07,1454.0,9.92,417.28,92.81,28.34,77.82,Overheating
70.76,3.19,1395.59,15.88,403.67,64.6,23.84,89.68,Electrical Fault
57.46,1.48,1504.49,10.3,416.0,52.57,26.35,82.77,Healthy
93.91,2.2,1418.01,10.88,417.27,93.59,25.83,85.1,Overheating
61.67,1.81,1483.82,10.03,414.92,55.58,29.41,83.43,Healthy
75.06,3.59,1425.5,10.99,409.35,69.49,21.19,69.17,Early Warning
95.95,2.53,1462.89,11.08,414.55,91.43,22.59,77.23,Overheating
91.65,2.45,1518.21,11.75,413.91,86.65,26.02,84.14,Overheating
61.26,2.18,1522.81,10.01,407.85,56.55,20.56,89.41,Healthy
69.66,8.87,1466.65,12.79,410.24,81.42,23.98,56.21,Bearing Failure
65.95,5.57,1405.2,11.86,410.53,72.46,21.98,23.72,Lubrication Failure
89.84,3.19,1481.57,11.74,412.35,93.86,21.11,78.77,Overheating
72.57,6.06,1450.15,11.25,413.48,79.3,21.5,29.11,Lubrication Failure
78.18,3.29,1437.08,10.85,408.48,74.42,26.24,68.96,Early Warning
69.64,5.24,1393.6,11.37,419.26,66.35,31.09,84.11,Motor Misalignment
65.25,2.36,1513.72,18.09,396.55,57.88,23.25,86.87,Electrical Fault
64.41,2.7,1494.55,16.98,392.17,60.7,18.91,81.64,Electrical Fault
69.9,7.57,1386.87,10.91,413.21,86.62,21.46,57.33,Bearing Failure
96.96,2.3,1495.96,10.91,414.55,88.04,22.9,81.03,Overheating
61.11,1.65,1538.71,10.01,418.87,55.78,26.65,85.84,Healthy
68.19,7.6,1419.48,12.37,418.17,75.74,30.34,57.08,Bearing Failure
68.24,7.04,1432.26,11.17,410.45,61.04,38.0,80.63,Motor Misalignment
66.69,4.89,1324.83,10.45,413.12,67.66,35.01,76.47,Motor Misalignment
62.23,1.81,1498.92,10.28,414.65,55.57,22.88,88.89,Healthy
58.57,2.12,1497.54,10.31,417.01,53.64,27.18,82.72,Healthy
64.28,3.05,1409.73,16.5,389.01,60.62,18.51,81.93,Electrical Fault
72.81,6.26,1370.47,9.67,419.7,75.53,26.75,32.36,Lubrication Failure
70.99,5.59,1478.26,11.18,408.78,82.29,21.88,35.97,Lubrication Failure
71.41,5.59,1463.91,10.7,411.12,65.47,22.24,74.67,Motor Misalignment
68.69,3.82,1419.11,11.94,413.76,67.62,23.2,67.86,Early Warning
67.58,4.58,1537.02,10.88,409.88,61.77,28.28,83.83,Motor Misalignment
68.45,7.21,1448.52,10.89,411.27,82.79,22.86,31.71,Lubrication Failure
69.62,2.8,1460.45,17.11,404.41,61.63,24.92,81.89,Electrical Fault
77.3,3.91,1434.28,10.82,416.4,74.99,21.75,69.21,Early Warning
73.61,3.92,1429.88,11.62,412.88,70.4,23.18,68.43,Early Warning
102.19,2.42,1537.0,10.39,418.65,82.79,26.42,78.11,Overheating
98.92,2.59,1535.3,10.54,418.79,96.37,25.54,81.42,Overheating
97.24,1.69,1477.55,10.19,413.56,92.59,27.98,81.42,Overheating
74.54,1.9,1546.75,17.16,391.27,60.27,17.95,80.36,Electrical Fault
77.74,3.02,1501.09,10.78,413.09,72.69,18.09,69.29,Early Warning
72.07,2.33,1518.89,15.75,386.23,61.49,20.43,82.43,Electrical Fault
69.84,7.19,1428.5,10.48,417.41,72.16,23.52,23.68,Lubrication Failure
66.68,2.29,1372.53,14.64,384.28,62.23,19.04,80.4,Electrical Fault
60.87,1.85,1495.82,10.34,413.89,55.71,26.74,83.31,Healthy
72.75,8.71,1310.56,13.48,413.64,81.3,23.94,57.15,Bearing Failure
68.41,6.16,1328.92,10.99,413.7,67.04,43.38,75.8,Motor Misalignment
97.89,1.47,1515.47,9.51,417.1,87.46,27.41,81.53,Overheating
